APR-10 09:20 INFO     market_history.py:63    🌐 DB insufficient (1486/1500). Fetching API History for 54810: 2026-03-31 09:20:22+05:30 -> 2026-04-10 09:20:22+05:30
APR-10 09:20 INFO     market_history.py:151   ✅ Warmup complete for CE (54810): 1500 candles processed.
APR-10 09:20 INFO     market_history.py:63    🌐 DB insufficient (766/1500). Fetching API History for 54811: 2026-03-31 09:20:22+05:30 -> 2026-04-10 09:20:22+05:30
APR-10 09:20 INFO     market_history.py:151   ✅ Warmup complete for PE (54811): 765 candles processed.
APR-10 09:20 INFO     market_history.py:63    🌐 DB insufficient (1133/1500). Fetching API History for 54812: 2026-03-31 09:20:22+05:30 -> 2026-04-10 09:20:22+05:30
APR-10 09:20 INFO     market_history.py:151   ✅ Warmup complete for CE (54812): 1500 candles processed.
APR-10 09:20 INFO     market_history.py:63    🌐 DB insufficient (1099/1500). Fetching API History for 54815: 2026-03-31 09:20:22+05:30 -> 2026-04-10 09:20:22+05:30
APR-10 09:20 INFO     market_history.py:151   ✅ Warmup complete for PE (54815): 1500 candles processed.
APR-10 09:20 INFO     market_history.py:63    🌐 DB insufficient (1132/1500). Fetching API History for 54816: 2026-03-31 09:20:22+05:30 -> 2026-04-10 09:20:22+05:30
APR-10 09:20 INFO     market_history.py:151   ✅ Warmup complete for CE (54816): 1500 candles processed.
APR-10 09:20 INFO     market_history.py:63    🌐 DB insufficient (763/1500). Fetching API History for 54817: 2026-03-31 09:20:22+05:30 -> 2026-04-10 09:20:22+05:30
APR-10 09:20 INFO     market_history.py:151   ✅ Warmup complete for PE (54817): 767 candles processed.
APR-10 09:20 INFO     market_history.py:63    🌐 DB insufficient (1133/1500). Fetching API History for 54818: 2026-03-31 09:20:22+05:30 -> 2026-04-10 09:20:22+05:30
APR-10 09:20 INFO     market_history.py:151   ✅ Warmup complete for CE (54818): 1500 candles processed.
APR-10 09:20 INFO     market_history.py:63    🌐 DB insufficient (803/1500). Fetching API History for 54820: 2026-03-31 09:20:22+05:30 -> 2026-04-10 09:20:22+05:30
APR-10 09:20 INFO     market_history.py:151   ✅ Warmup complete for PE (54820): 818 candles processed.
APR-10 09:20 INFO     market_history.py:63    🌐 DB insufficient (1129/1500). Fetching API History for 54821: 2026-03-31 09:20:22+05:30 -> 2026-04-10 09:20:22+05:30
APR-10 09:20 INFO     market_history.py:151   ✅ Warmup complete for CE (54821): 1500 candles processed.
APR-10 09:20 INFO     market_history.py:63    🌐 DB insufficient (760/1500). Fetching API History for 54832: 2026-03-31 09:20:22+05:30 -> 2026-04-10 09:20:22+05:30
APR-10 09:20 INFO     market_history.py:151   ✅ Warmup complete for PE (54832): 759 candles processed.
APR-10 09:20 INFO     market_history.py:63    🌐 DB insufficient (758/1500). Fetching API History for 54833: 2026-03-31 09:20:22+05:30 -> 2026-04-10 09:20:22+05:30
APR-10 09:20 INFO     market_history.py:151   ✅ Warmup complete for CE (54833): 1500 candles processed.
APR-10 09:20 INFO     market_history.py:63    🌐 DB insufficient (758/1500). Fetching API History for 54834: 2026-03-31 09:20:22+05:30 -> 2026-04-10 09:20:22+05:30
APR-10 09:20 INFO     market_history.py:151   ✅ Warmup complete for PE (54834): 924 candles processed.
APR-10 09:20 INFO     market_history.py:63    🌐 DB insufficient (758/1500). Fetching API History for 54835: 2026-03-31 09:20:22+05:30 -> 2026-04-10 09:20:22+05:30
APR-10 09:20 INFO     market_history.py:151   ✅ Warmup complete for CE (54835): 1500 candles processed.
APR-10 09:20 INFO     market_history.py:63    🌐 DB insufficient (753/1500). Fetching API History for 54863: 2026-03-31 09:20:22+05:30 -> 2026-04-10 09:20:22+05:30
APR-10 09:20 INFO     market_history.py:151   ✅ Warmup complete for PE (54863): 752 candles processed.
APR-10 09:20 INFO     market_history.py:63    🌐 DB insufficient (758/1500). Fetching API History for 54864: 2026-03-31 09:20:22+05:30 -> 2026-04-10 09:20:22+05:30
APR-10 09:20 INFO     market_history.py:151   ✅ Warmup complete for CE (54864): 1500 candles processed.
APR-10 09:20 INFO     market_history.py:63    🌐 DB insufficient (758/1500). Fetching API History for 54865: 2026-03-31 09:20:22+05:30 -> 2026-04-10 09:20:22+05:30
APR-10 09:20 INFO     market_history.py:151   ✅ Warmup complete for PE (54865): 816 candles processed.
